Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
DecisionTreeClassifier;1000;8.72825002670288;1117;1480;484;119;0.8115625;0.6976889444097439;0.9037216828478964;0.7874515333098343
RandomForestClassifier;1000;2.1515326499938965;1102;1547;417;134;0.8278125;0.7254772876892692;0.8915857605177994;0.8
AdaBoostClassifier;1000;9.793092012405396;533;1639;325;703;0.67875;0.6212121212121212;0.4312297734627832;0.5090735434574977
XGBClassifier;1000;29.64790630340576;543;1673;291;693;0.6925;0.6510791366906474;0.4393203883495146;0.5246376811594203
MLPClassifier;1000;70.37509751319885;1102;1670;294;134;0.86625;0.7893982808022922;0.8915857605177994;0.837386018237082
Logisticregression;1000;0.057001352310180664;716;1594;333;557;0.721875;0.6825548141086749;0.5624509033778476;0.6167097329888028
SGDClassifier;1000;0.14989805221557617;849;1502;425;424;0.7346875;0.6664050235478807;0.6669285153181461;0.6666666666666666
LinearSVC;1000;0.15990376472473145;798;1539;388;475;0.7303125;0.6728499156829679;0.6268656716417911;0.6490443269621797
NuSVCClassifier;1000;156.58109617233276;954;1367;560;319;0.7253125;0.6301188903566711;0.7494108405341713;0.6846071044133478
SVCClassifier;1000;149.38896465301514;0;1927;0;1273;0.6021875;0.0;0.0;0.0
GaussianNB;1000;0.339310884475708;1062;754;1173;211;0.5675;0.47516778523489933;0.8342498036135114;0.6054732041049031
DecisionTreeClassifier;1000;8.954343557357788;1165;1451;476;108;0.8175;0.7099329677026204;0.9151610369206599;0.7995881949210708
RandomForestClassifier;1000;2.1568758487701416;1158;1520;407;115;0.836875;0.7399361022364217;0.9096622152395916;0.8160676532769557
AdaBoostClassifier;1000;10.149792909622192;599;1648;279;674;0.7021875;0.6822323462414579;0.47054202670856243;0.5569502556950255
XGBClassifier;1000;30.118446350097656;547;1675;252;726;0.694375;0.6846057571964956;0.42969363707776903;0.527992277992278
MLPClassifier;1000;72.63306522369385;1134;1660;267;139;0.873125;0.8094218415417559;0.8908091123330715;0.8481675392670157
Logisticregression;1000;0.05896639823913574;691;1550;369;590;0.7003125;0.6518867924528302;0.5394223263075723;0.5903460059803504
SGDClassifier;1000;0.14693760871887207;250;1825;94;1031;0.6484375;0.7267441860465116;0.195160031225605;0.30769230769230765
LinearSVC;1000;0.2768416404724121;757;1488;431;524;0.7015625;0.6372053872053872;0.5909445745511319;0.6132037262049413
NuSVCClassifier;1000;154.2205774784088;923;1340;579;358;0.7071875;0.6145139813581891;0.7205308352849337;0.6633129716133669
SVCClassifier;1000;153.17935705184937;0;1919;0;1281;0.5996875;0.0;0.0;0.0
GaussianNB;1000;0.34380435943603516;1062;675;1244;219;0.5428125;0.4605377276669558;0.8290398126463701;0.5921382771117927
DecisionTreeClassifier;1000;9.096065044403076;1150;1456;463;131;0.814375;0.712957222566646;0.897736143637783;0.7947477539737388
RandomForestClassifier;1000;2.3448739051818848;1151;1508;411;130;0.8309375;0.7368758002560819;0.8985167837626854;0.8097080548716145
AdaBoostClassifier;1000;10.46728777885437;561;1625;294;720;0.683125;0.656140350877193;0.4379391100702576;0.5252808988764045
XGBClassifier;1000;30.62568235397339;568;1628;291;713;0.68625;0.6612339930151339;0.44340359094457454;0.5308411214953271
MLPClassifier;1000;68.23177075386047;1143;1650;269;138;0.8728125;0.8094900849858357;0.892271662763466;0.8488674340883773
Logisticregression;1000;0.055966854095458984;698;1608;363;531;0.720625;0.6578699340245052;0.5679414157851912;0.6096069868995633
SGDClassifier;1000;0.1419384479522705;928;1384;587;301;0.7225;0.6125412541254125;0.7550854353132628;0.6763848396501457
LinearSVC;1000;0.14991378784179688;768;1562;409;461;0.728125;0.6525063721325404;0.6248982912937348;0.6384039900249378
NuSVCClassifier;1000;146.43330764770508;921;1434;537;308;0.7359375;0.6316872427983539;0.7493897477624084;0.6855228879791588
SVCClassifier;1000;142.85935020446777;0;1971;0;1229;0.6159375;0.0;0.0;0.0
GaussianNB;1000;0.3338050842285156;996;767;1204;233;0.5509375;0.4527272727272727;0.8104149715215623;0.5809273840769904
DecisionTreeClassifier;1000;8.39420771598816;1136;1506;465;93;0.825625;0.7095565271705184;0.9243287225386493;0.8028268551236748
RandomForestClassifier;1000;2.0758144855499268;1099;1583;388;130;0.838125;0.7390719569603228;0.8942229454841334;0.8092783505154638
AdaBoostClassifier;1000;9.569530963897705;552;1690;281;677;0.700625;0.6626650660264105;0.44914564686737185;0.5354025218234723
XGBClassifier;1000;29.52710747718811;572;1705;266;657;0.7115625;0.6825775656324582;0.46541903986981287;0.5534591194968553
MLPClassifier;1000;68.29218220710754;1111;1659;312;118;0.865625;0.780744905130007;0.9039869812855981;0.8378582202111614
