Classifier name;Number of features;Time to train;True positives;True negatives;False positives;False negatives;Accuracy;Precision;Recall;F1-Score
GaussianNB;2000;0.6436328887939453;1048;870;1044;238;0.599375;0.5009560229445507;0.8149300155520995;0.62048549437537
DecisionTreeClassifier;2000;23.01884365081787;1165;1496;418;121;0.8315625;0.7359444093493367;0.9059097978227061;0.8121296619031021
RandomForestClassifier;2000;3.746859073638916;1118;1630;284;168;0.85875;0.797432239657632;0.8693623639191291;0.831845238095238
AdaBoostClassifier;2000;22.030409336090088;665;1578;336;621;0.7009375;0.6643356643356644;0.5171073094867807;0.5815478793178838
XGBClassifier;2000;57.43717336654663;588;1645;269;698;0.6978125;0.6861143523920653;0.4572317262830482;0.5487634157722818
MLPClassifier;2000;152.44760990142822;1129;1677;237;157;0.876875;0.8265007320644217;0.8779160186625194;0.8514328808446455
Logisticregression;2000;0.09994244575500488;780;1554;379;487;0.729375;0.6729939603106126;0.6156274664561957;0.6430338004946414
SGDClassifier;2000;0.2508573532104492;741;1595;338;526;0.73;0.6867469879518072;0.584846093133386;0.6317135549872123
LinearSVC;2000;0.22986912727355957;828;1515;418;439;0.7321875;0.6645264847512039;0.6535122336227308;0.6589733386390768
NuSVCClassifier;2000;280.6576097011566;871;1483;450;396;0.735625;0.6593489780469342;0.6874506708760852;0.6731066460587326
SVCClassifier;2000;256.6034619808197;0;1933;0;1267;0.6040625;0.0;0.0;0.0
GaussianNB;2000;0.6416342258453369;1016;921;1012;251;0.6053125;0.5009861932938856;0.8018942383583267;0.616691957511381
DecisionTreeClassifier;2000;22.282269716262817;1139;1525;408;128;0.8325;0.7362637362637363;0.898973954222573;0.8095238095238095
RandomForestClassifier;2000;3.5169901847839355;1084;1635;298;183;0.8496875;0.784370477568741;0.8555643251775849;0.8184220460551151
AdaBoostClassifier;2000;22.033412218093872;617;1571;362;650;0.68375;0.6302349336057201;0.48697711128650356;0.5494211932324133
XGBClassifier;2000;57.78897547721863;527;1677;256;740;0.68875;0.6730523627075351;0.4159431728492502;0.5141463414634146
MLPClassifier;2000;180.68590784072876;1125;1647;286;142;0.86625;0.7973068745570517;0.8879242304656669;0.8401792382374906
Logisticregression;2000;0.10693788528442383;805;1549;375;471;0.735625;0.6822033898305084;0.6308777429467085;0.6555374592833877
SGDClassifier;2000;0.2538738250732422;879;1474;450;397;0.7353125;0.6613995485327314;0.6888714733542319;0.6748560460652591
LinearSVC;2000;0.22186946868896484;882;1510;414;394;0.7475;0.6805555555555556;0.6912225705329154;0.6858475894245724
NuSVCClassifier;2000;278.5118200778961;924;1463;461;352;0.7459375;0.6671480144404333;0.7241379310344828;0.6944757609921083
SVCClassifier;2000;256.31050848960876;0;1924;0;1276;0.60125;0.0;0.0;0.0
GaussianNB;2000;0.6396219730377197;1011;910;1014;265;0.6003125;0.49925925925925924;0.792319749216301;0.612541654044229
DecisionTreeClassifier;2000;20.92702317237854;1146;1515;409;130;0.8315625;0.7369774919614148;0.8981191222570533;0.8096079123984459
RandomForestClassifier;2000;3.597944498062134;1114;1636;288;162;0.859375;0.7945791726105563;0.8730407523510971;0.8319641523525018
AdaBoostClassifier;2000;21.992430210113525;789;1474;450;487;0.7071875;0.6368038740920097;0.6183385579937304;0.6274353876739562
XGBClassifier;2000;58.02083969116211;591;1632;292;685;0.6946875;0.6693091732729332;0.46316614420062696;0.5474756831866604
MLPClassifier;2000;155.81906270980835;1155;1629;295;121;0.87;0.7965517241379311;0.9051724137931034;0.8473954512105649
